plate_id,ctrl_type,value_raw
PLT-E-PHH-Cel-ctrl,neg,100.06
PLT-E-PHH-Cel-ctrl,pos,10.44
PLT-E-PHH-Cel-ctrl,pos,11.3
PLT-E-PHH-Cel-ctrl,pos,10.15
PLT-E-PHH-Cel-ctrl,pos,9.27
PLT-E-PHH-Cel-ctrl,pos,8.55
PLT-E-PHH-Cel-ctrl,pos,10.55
PLT-E-PHH-Cel-ctrl,pos,9.3
PLT-E-PHH-Cel-ctrl,pos,10.69
PLT-E-PHH-LDH-ctrl,neg,101.8
PLT-E-PHH-LDH-ctrl,neg,97.46
PLT-E-PHH-LDH-ctrl,neg,102.34
PLT-E-PHH-LDH-ctrl,neg,99.98
PLT-E-PHH-LDH-ctrl,neg,99.9
PLT-E-PHH-LDH-ctrl,neg,98.61
PLT-E-PHH-LDH-ctrl,neg,97.54
PLT-E-PHH-LDH-ctrl,neg,96.67
PLT-E-PHH-LDH-ctrl,pos,9.39
PLT-E-PHH-LDH-ctrl,pos,10.47
PLT-E-PHH-LDH-ctrl,pos,9.23
PLT-E-PHH-LDH-ctrl,pos,8.76
PLT-E-PHH-LDH-ctrl,pos,9.69
PLT-E-PHH-LDH-ctrl,pos,9.72
PLT-E-PHH-LDH-ctrl,pos,9.9
PLT-E-PHH-ALT-ctrl,neg,97.69
PLT-E-PHH-ALT-ctrl,neg,100.89
PLT-E-PHH-ALT-ctrl,neg,99.82
PLT-E-PHH-ALT-ctrl,neg,101.38
PLT-E-PHH-ALT-ctrl,neg,100.17
PLT-E-PHH-ALT-ctrl,neg,101.93
PLT-E-PHH-ALT-ctrl,neg,100.74
PLT-E-PHH-ALT-ctrl,neg,101.66
PLT-E-PHH-ALT-ctrl,pos,8.33
PLT-E-PHH-ALT-ctrl,pos,9.01
PLT-E-PHH-ALT-ctrl,pos,9.71
PLT-E-PHH-ALT-ctrl,pos,10.86
PLT-E-PHH-ALT-ctrl,pos,11.5
PLT-E-PHH-ALT-ctrl,pos,9.87
PLT-E-PHH-ALT-ctrl,pos,9.51
PLT-E-PHH-ALT-ctrl,pos,8.44
PLT-E-PHH-Cas-ctrl,neg,96.17
PLT-E-PHH-Cas-ctrl,neg,101.59
PLT-E-PHH-Cas-ctrl,neg,102.13
PLT-E-PHH-Cas-ctrl,neg,98.68
PLT-E-PHH-Cas-ctrl,neg,105.26
PLT-E-PHH-Cas-ctrl,neg,100.39
PLT-E-PHH-Cas-ctrl,neg,95.61
PLT-E-PHH-Cas-ctrl,neg,100.76
PLT-E-PHH-Cas-ctrl,pos,9.42
PLT-E-PHH-Cas-ctrl,pos,10.93
PLT-E-PHH-Cas-ctrl,pos,10.44
PLT-E-PHH-Cas-ctrl,pos,9.52
PLT-E-PHH-Cas-ctrl,pos,11.2
PLT-E-PHH-Cas-ctrl,pos,10.75
PLT-E-PHH-Cas-ctrl,pos,9.34
PLT-E-PHH-Cas-ctrl,pos,9.88
PLT-E-PBM-IFN-ctrl,neg,99.65
PLT-E-PBM-IFN-ctrl,neg,97.08
PLT-E-PBM-IFN-ctrl,neg,100.25
PLT-E-PBM-IFN-ctrl,neg,99.12
PLT-E-PBM-IFN-ctrl,neg,99.51
PLT-E-PBM-IFN-ctrl,neg,100.73
PLT-E-PBM-IFN-ctrl,neg,102.55
PLT-E-PBM-IFN-ctrl,neg,98.3
PLT-E-PBM-IFN-ctrl,pos,9.73
PLT-E-PBM-IFN-ctrl,pos,9.39
PLT-E-PBM-IFN-ctrl,pos,9.34
PLT-E-PBM-IFN-ctrl,pos,9.52
PLT-E-PBM-IFN-ctrl,pos,9.84
PLT-E-PBM-IFN-ctrl,pos,10.47
PLT-E-PBM-IFN-ctrl,pos,10.26
PLT-E-PBM-IFN-ctrl,pos,9.15
PLT-E-PBM-IL6-ctrl,neg,100.41
PLT-E-PBM-IL6-ctrl,neg,100.74
PLT-E-PBM-IL6-ctrl,neg,99.85
PLT-E-PBM-IL6-ctrl,neg,99.75
PLT-E-PBM-IL6-ctrl,neg,102.13
PLT-E-PBM-IL6-ctrl,neg,100.6
PLT-E-PBM-IL6-ctrl,neg,100.08
PLT-E-PBM-IL6-ctrl,neg,100.3
PLT-E-PBM-IL6-ctrl,pos,11.47
PLT-E-PBM-IL6-ctrl,pos,10.14
PLT-E-PBM-IL6-ctrl,pos,9.59
PLT-E-PBM-IL6-ctrl,pos,8.47
PLT-E-PBM-IL6-ctrl,pos,8.85
PLT-E-PBM-IL6-ctrl,pos,9.63
PLT-E-PBM-IL6-ctrl,pos,9.91
PLT-E-PBM-IL6-ctrl,pos,9.56
PLT-E-PBM-TNF-ctrl,neg,98.03
PLT-E-PBM-TNF-ctrl,neg,99.95
PLT-E-PBM-TNF-ctrl,neg,97.92
PLT-E-PBM-TNF-ctrl,neg,96.26
PLT-E-PBM-TNF-ctrl,neg,99.7
PLT-E-PBM-TNF-ctrl,neg,97.47
PLT-E-PBM-TNF-ctrl,neg,99.98
PLT-E-PBM-TNF-ctrl,neg,102.23
PLT-E-PBM-TNF-ctrl,pos,11.48
PLT-E-PBM-TNF-ctrl,pos,10.07
PLT-E-PBM-TNF-ctrl,pos,10.82
PLT-E-PBM-TNF-ctrl,pos,9.69
PLT-E-PBM-TNF-ctrl,pos,8.46
PLT-E-PBM-TNF-ctrl,pos,11.3
PLT-E-PBM-TNF-ctrl,pos,9.16
PLT-E-PBM-C3a-ctrl,neg,102.48
PLT-E-PBM-C3a-ctrl,neg,100.76
PLT-E-PBM-C3a-ctrl,neg,99.97
PLT-E-PBM-C3a-ctrl,neg,102.74
PLT-E-PBM-C3a-ctrl,neg,99.81
PLT-E-PBM-C3a-ctrl,neg,102.76
PLT-E-PBM-C3a-ctrl,neg,102.5
PLT-E-PBM-C3a-ctrl,pos,10.96
PLT-E-PBM-C3a-ctrl,pos,6.89
PLT-E-PBM-C3a-ctrl,pos,10.35
PLT-E-PBM-C3a-ctrl,pos,10.17
PLT-E-PBM-C3a-ctrl,pos,9.97
PLT-E-PBM-C3a-ctrl,pos,10.49
PLT-E-PBM-C3a-ctrl,pos,10.21
PLT-E-PBM-C3a-ctrl,pos,10.54
PLT-E-PBM-C5a-ctrl,neg,99.43
PLT-E-PBM-C5a-ctrl,neg,98.93
PLT-E-PBM-C5a-ctrl,neg,103.08
PLT-E-PBM-C5a-ctrl,neg,100.37
PLT-E-PBM-C5a-ctrl,neg,95.82
PLT-E-PBM-C5a-ctrl,neg,97.38
PLT-E-PBM-C5a-ctrl,neg,97.97
PLT-E-PBM-C5a-ctrl,neg,101.87
PLT-E-PBM-C5a-ctrl,pos,10.64
PLT-E-PBM-C5a-ctrl,pos,9.76
PLT-E-PBM-C5a-ctrl,pos,9.56
PLT-E-PBM-C5a-ctrl,pos,9.1
PLT-E-PBM-C5a-ctrl,pos,10.37
PLT-E-PBM-C5a-ctrl,pos,10.3
PLT-E-PBM-C5a-ctrl,pos,9.78
PLT-E-PBM-TLR-ctrl,neg,101.52
PLT-E-PBM-TLR-ctrl,neg,101.98
PLT-E-PBM-TLR-ctrl,neg,101.33
PLT-E-PBM-TLR-ctrl,neg,99.74
PLT-E-PBM-TLR-ctrl,neg,103.1
PLT-E-PBM-TLR-ctrl,neg,101.78
PLT-E-PBM-TLR-ctrl,neg,102.78
PLT-E-PBM-TLR-ctrl,neg,102.9
PLT-E-PBM-TLR-ctrl,pos,9.9
PLT-E-PBM-TLR-ctrl,pos,10.31
PLT-E-PBM-TLR-ctrl,pos,10.62
PLT-E-PBM-TLR-ctrl,pos,9.08
PLT-E-PBM-TLR-ctrl,pos,9.1
PLT-E-PBM-TLR-ctrl,pos,8.96
PLT-E-PBM-TLR-ctrl,pos,9.91
PLT-E-PBM-TLR-ctrl,pos,9.73
PLT-A-PHH-Cel-ctrl,neg,101.99
PLT-A-PHH-Cel-ctrl,neg,98.65
PLT-A-PHH-Cel-ctrl,neg,104.96
PLT-A-PHH-Cel-ctrl,neg,101.53
PLT-A-PHH-Cel-ctrl,neg,97.75
PLT-A-PHH-Cel-ctrl,neg,100.37
PLT-A-PHH-Cel-ctrl,neg,101.55
PLT-A-PHH-Cel-ctrl,neg,99.3
PLT-A-PHH-Cel-ctrl,pos,8.8
PLT-A-PHH-Cel-ctrl,pos,9.17
PLT-A-PHH-Cel-ctrl,pos,8.6
PLT-A-PHH-Cel-ctrl,pos,8.84
PLT-A-PHH-Cel-ctrl,pos,9.44
PLT-A-PHH-LDH-ctrl,neg,99.81
PLT-A-PHH-LDH-ctrl,neg,98.83
PLT-A-PHH-LDH-ctrl,neg,100.8
PLT-A-PHH-LDH-ctrl,neg,97.36
PLT-A-PHH-LDH-ctrl,neg,101.14
PLT-A-PHH-LDH-ctrl,neg,99.59
PLT-A-PHH-LDH-ctrl,neg,100.9
PLT-A-PHH-LDH-ctrl,pos,9.71
PLT-A-PHH-LDH-ctrl,pos,9.46
PLT-A-PHH-LDH-ctrl,pos,10.43
PLT-A-PHH-LDH-ctrl,pos,9.53
PLT-A-PHH-LDH-ctrl,pos,9.85
PLT-A-PHH-LDH-ctrl,pos,9.56
PLT-A-PHH-ALT-ctrl,neg,100.36
PLT-A-PHH-ALT-ctrl,neg,97.84
PLT-A-PHH-ALT-ctrl,neg,97.29
PLT-A-PHH-ALT-ctrl,neg,101.04
PLT-A-PHH-ALT-ctrl,neg,96.93
PLT-A-PHH-ALT-ctrl,neg,99.53
PLT-A-PHH-ALT-ctrl,neg,99.35
PLT-A-PHH-ALT-ctrl,neg,99.75
PLT-A-PHH-ALT-ctrl,pos,10.2
PLT-A-PHH-ALT-ctrl,pos,11.28
PLT-A-PHH-ALT-ctrl,pos,8.72
PLT-A-PHH-ALT-ctrl,pos,10.7
PLT-A-PHH-ALT-ctrl,pos,7.99
PLT-A-PHH-ALT-ctrl,pos,11.11
PLT-A-PHH-ALT-ctrl,pos,8.37
PLT-A-PHH-ALT-ctrl,pos,11.95
PLT-A-PHH-Cas-ctrl,neg,96.41
PLT-A-PHH-Cas-ctrl,neg,96.46
PLT-A-PHH-Cas-ctrl,neg,98.03
PLT-A-PHH-Cas-ctrl,neg,103.15
PLT-A-PHH-Cas-ctrl,neg,101.78
PLT-A-PHH-Cas-ctrl,neg,103.25
PLT-A-PHH-Cas-ctrl,neg,100.02
PLT-A-PHH-Cas-ctrl,neg,99.58
PLT-A-PHH-Cas-ctrl,pos,9.0
PLT-A-PHH-Cas-ctrl,pos,10.28
PLT-A-PHH-Cas-ctrl,pos,9.84
PLT-A-PHH-Cas-ctrl,pos,9.81
PLT-A-PHH-Cas-ctrl,pos,11.29
PLT-A-PHH-Cas-ctrl,pos,9.9
PLT-A-PHH-Cas-ctrl,pos,11.06
PLT-A-PHH-Cas-ctrl,pos,8.73
PLT-A-PBM-IFN-ctrl,neg,98.15
PLT-A-PBM-IFN-ctrl,neg,100.27
PLT-A-PBM-IFN-ctrl,neg,98.07
PLT-A-PBM-IFN-ctrl,neg,100.36
PLT-A-PBM-IFN-ctrl,neg,102.94
PLT-A-PBM-IFN-ctrl,neg,97.57
PLT-A-PBM-IFN-ctrl,neg,100.78
PLT-A-PBM-IFN-ctrl,pos,9.86
PLT-A-PBM-IFN-ctrl,pos,9.88
PLT-A-PBM-IFN-ctrl,pos,10.38
PLT-A-PBM-IFN-ctrl,pos,10.55
PLT-A-PBM-IFN-ctrl,pos,10.03
PLT-A-PBM-IFN-ctrl,pos,9.95
PLT-A-PBM-IFN-ctrl,pos,11.65
PLT-A-PBM-IFN-ctrl,pos,10.96
PLT-A-PBM-IL6-ctrl,neg,103.13
PLT-A-PBM-IL6-ctrl,neg,97.08
PLT-A-PBM-IL6-ctrl,neg,103.32
PLT-A-PBM-IL6-ctrl,neg,100.64
PLT-A-PBM-IL6-ctrl,neg,95.85
PLT-A-PBM-IL6-ctrl,neg,103.18
PLT-A-PBM-IL6-ctrl,neg,101.94
PLT-A-PBM-IL6-ctrl,neg,99.14
PLT-A-PBM-IL6-ctrl,pos,9.23
PLT-A-PBM-IL6-ctrl,pos,8.74
PLT-A-PBM-IL6-ctrl,pos,11.93
PLT-A-PBM-IL6-ctrl,pos,9.26
PLT-A-PBM-IL6-ctrl,pos,8.99
PLT-A-PBM-IL6-ctrl,pos,10.21
PLT-A-PBM-IL6-ctrl,pos,8.69
PLT-A-PBM-IL6-ctrl,pos,9.21
PLT-A-PBM-TNF-ctrl,neg,100.56
PLT-A-PBM-TNF-ctrl,neg,102.01
PLT-A-PBM-TNF-ctrl,neg,100.74
PLT-A-PBM-TNF-ctrl,neg,98.27
PLT-A-PBM-TNF-ctrl,neg,99.0
PLT-A-PBM-TNF-ctrl,neg,98.87
PLT-A-PBM-TNF-ctrl,neg,99.63
PLT-A-PBM-TNF-ctrl,neg,103.59
PLT-A-PBM-TNF-ctrl,pos,11.56
PLT-A-PBM-TNF-ctrl,pos,10.67
PLT-A-PBM-TNF-ctrl,pos,10.1
PLT-A-PBM-TNF-ctrl,pos,8.91
PLT-A-PBM-TNF-ctrl,pos,10.18
PLT-A-PBM-TNF-ctrl,pos,9.37
PLT-A-PBM-TNF-ctrl,pos,11.3
PLT-A-PBM-TNF-ctrl,pos,8.72
PLT-A-PBM-C3a-ctrl,neg,96.64
PLT-A-PBM-C3a-ctrl,neg,100.77
PLT-A-PBM-C3a-ctrl,neg,100.28
PLT-A-PBM-C3a-ctrl,neg,99.1
PLT-A-PBM-C3a-ctrl,neg,97.96
PLT-A-PBM-C3a-ctrl,neg,97.87
PLT-A-PBM-C3a-ctrl,neg,102.17
PLT-A-PBM-C3a-ctrl,neg,100.5
PLT-A-PBM-C3a-ctrl,pos,10.38
PLT-A-PBM-C3a-ctrl,pos,10.2
PLT-A-PBM-C3a-ctrl,pos,10.26
PLT-A-PBM-C3a-ctrl,pos,9.63
PLT-A-PBM-C3a-ctrl,pos,9.84
PLT-A-PBM-C3a-ctrl,pos,10.93
PLT-A-PBM-C3a-ctrl,pos,11.13
PLT-A-PBM-C3a-ctrl,pos,9.02
PLT-A-PBM-C5a-ctrl,neg,98.45
PLT-A-PBM-C5a-ctrl,neg,100.97
PLT-A-PBM-C5a-ctrl,neg,100.01
PLT-A-PBM-C5a-ctrl,neg,98.95
PLT-A-PBM-C5a-ctrl,neg,98.89
PLT-A-PBM-C5a-ctrl,neg,97.86
PLT-A-PBM-C5a-ctrl,neg,99.21
PLT-A-PBM-C5a-ctrl,neg,102.2
PLT-A-PBM-C5a-ctrl,pos,10.77
PLT-A-PBM-C5a-ctrl,pos,10.41
PLT-A-PBM-C5a-ctrl,pos,9.51
PLT-A-PBM-C5a-ctrl,pos,8.68
PLT-A-PBM-C5a-ctrl,pos,9.26
PLT-A-PBM-C5a-ctrl,pos,9.46
PLT-A-PBM-C5a-ctrl,pos,9.4
PLT-A-PBM-TLR-ctrl,neg,99.78
PLT-A-PBM-TLR-ctrl,neg,100.06
PLT-A-PBM-TLR-ctrl,neg,99.89
PLT-A-PBM-TLR-ctrl,neg,98.88
PLT-A-PBM-TLR-ctrl,neg,101.53
PLT-A-PBM-TLR-ctrl,neg,101.66
PLT-A-PBM-TLR-ctrl,neg,103.57
PLT-A-PBM-TLR-ctrl,neg,98.79
PLT-A-PBM-TLR-ctrl,pos,10.53
PLT-A-PBM-TLR-ctrl,pos,8.47
PLT-A-PBM-TLR-ctrl,pos,10.66
PLT-A-PBM-TLR-ctrl,pos,8.83
PLT-A-PBM-TLR-ctrl,pos,9.21
PLT-A-PBM-TLR-ctrl,pos,10.27
PLT-A-PBM-TLR-ctrl,pos,9.5
PLT-B-PHH-Cel-ctrl,neg,98.91
PLT-B-PHH-Cel-ctrl,neg,101.62
PLT-B-PHH-Cel-ctrl,neg,99.69
PLT-B-PHH-Cel-ctrl,neg,102.1
PLT-B-PHH-Cel-ctrl,neg,97.7
PLT-B-PHH-Cel-ctrl,neg,99.9
PLT-B-PHH-Cel-ctrl,neg,97.55
PLT-B-PHH-Cel-ctrl,pos,9.95
PLT-B-PHH-Cel-ctrl,pos,11.39
PLT-B-PHH-Cel-ctrl,pos,9.32
PLT-B-PHH-Cel-ctrl,pos,9.9
PLT-B-PHH-Cel-ctrl,pos,8.95
PLT-B-PHH-Cel-ctrl,pos,8.83
PLT-B-PHH-Cel-ctrl,pos,9.37
PLT-B-PHH-Cel-ctrl,pos,9.64
PLT-B-PHH-LDH-ctrl,neg,102.19
PLT-B-PHH-LDH-ctrl,neg,98.86
PLT-B-PHH-LDH-ctrl,neg,100.39
PLT-B-PHH-LDH-ctrl,neg,100.32
PLT-B-PHH-LDH-ctrl,neg,99.74
PLT-B-PHH-LDH-ctrl,neg,99.86
PLT-B-PHH-LDH-ctrl,neg,98.29
PLT-B-PHH-LDH-ctrl,neg,100.56
PLT-B-PHH-LDH-ctrl,pos,9.65
PLT-B-PHH-LDH-ctrl,pos,10.53
PLT-B-PHH-LDH-ctrl,pos,10.54
PLT-B-PHH-LDH-ctrl,pos,9.17
PLT-B-PHH-LDH-ctrl,pos,10.08
PLT-B-PHH-LDH-ctrl,pos,9.27
PLT-B-PHH-ALT-ctrl,neg,99.68
PLT-B-PHH-ALT-ctrl,neg,98.5
PLT-B-PHH-ALT-ctrl,neg,98.03
PLT-B-PHH-ALT-ctrl,neg,97.8
PLT-B-PHH-ALT-ctrl,neg,100.02
PLT-B-PHH-ALT-ctrl,neg,101.7
PLT-B-PHH-ALT-ctrl,neg,102.61
PLT-B-PHH-ALT-ctrl,neg,99.03
PLT-B-PHH-ALT-ctrl,pos,9.97
PLT-B-PHH-ALT-ctrl,pos,9.49
PLT-B-PHH-ALT-ctrl,pos,10.59
PLT-B-PHH-ALT-ctrl,pos,10.29
PLT-B-PHH-ALT-ctrl,pos,10.11
PLT-B-PHH-ALT-ctrl,pos,10.49
PLT-B-PHH-Cas-ctrl,neg,100.34
PLT-B-PHH-Cas-ctrl,neg,97.09
PLT-B-PHH-Cas-ctrl,neg,98.31
PLT-B-PHH-Cas-ctrl,neg,99.43
PLT-B-PHH-Cas-ctrl,neg,99.3
PLT-B-PHH-Cas-ctrl,neg,100.3
PLT-B-PHH-Cas-ctrl,neg,100.62
PLT-B-PHH-Cas-ctrl,neg,103.46
PLT-B-PHH-Cas-ctrl,pos,10.0
PLT-B-PHH-Cas-ctrl,pos,9.08
PLT-B-PHH-Cas-ctrl,pos,10.92
PLT-B-PHH-Cas-ctrl,pos,11.01
PLT-B-PHH-Cas-ctrl,pos,10.19
PLT-B-PHH-Cas-ctrl,pos,9.8
PLT-B-PHH-Cas-ctrl,pos,10.5
PLT-B-PHH-Cas-ctrl,pos,9.83
PLT-B-PBM-IFN-ctrl,neg,101.12
PLT-B-PBM-IFN-ctrl,neg,99.28
PLT-B-PBM-IFN-ctrl,neg,102.47
PLT-B-PBM-IFN-ctrl,neg,102.71
PLT-B-PBM-IFN-ctrl,neg,102.3
PLT-B-PBM-IFN-ctrl,neg,102.1
PLT-B-PBM-IFN-ctrl,neg,97.59
PLT-B-PBM-IFN-ctrl,pos,10.01
PLT-B-PBM-IFN-ctrl,pos,10.98
PLT-B-PBM-IFN-ctrl,pos,10.22
PLT-B-PBM-IFN-ctrl,pos,8.89
PLT-B-PBM-IFN-ctrl,pos,11.54
PLT-B-PBM-IFN-ctrl,pos,9.37
PLT-B-PBM-IFN-ctrl,pos,8.4
PLT-B-PBM-IL6-ctrl,neg,98.02
PLT-B-PBM-IL6-ctrl,neg,100.05
PLT-B-PBM-IL6-ctrl,neg,101.08
PLT-B-PBM-IL6-ctrl,neg,102.93
PLT-B-PBM-IL6-ctrl,neg,97.86
PLT-B-PBM-IL6-ctrl,neg,99.36
PLT-B-PBM-IL6-ctrl,neg,102.35
PLT-B-PBM-IL6-ctrl,neg,103.95
PLT-B-PBM-IL6-ctrl,pos,9.21
PLT-B-PBM-IL6-ctrl,pos,9.41
PLT-B-PBM-IL6-ctrl,pos,9.54
PLT-B-PBM-IL6-ctrl,pos,9.39
PLT-B-PBM-IL6-ctrl,pos,10.2
PLT-B-PBM-IL6-ctrl,pos,11.24
PLT-B-PBM-IL6-ctrl,pos,8.95
PLT-B-PBM-TNF-ctrl,neg,105.35
PLT-B-PBM-TNF-ctrl,neg,102.44
PLT-B-PBM-TNF-ctrl,neg,99.82
PLT-B-PBM-TNF-ctrl,neg,98.18
PLT-B-PBM-TNF-ctrl,neg,99.48
PLT-B-PBM-TNF-ctrl,neg,99.34
PLT-B-PBM-TNF-ctrl,neg,101.02
PLT-B-PBM-TNF-ctrl,neg,98.6
PLT-B-PBM-TNF-ctrl,pos,10.95
PLT-B-PBM-TNF-ctrl,pos,8.89
PLT-B-PBM-TNF-ctrl,pos,8.69
PLT-B-PBM-TNF-ctrl,pos,9.33
PLT-B-PBM-TNF-ctrl,pos,8.99
PLT-B-PBM-TNF-ctrl,pos,9.39
PLT-B-PBM-C3a-ctrl,neg,99.74
PLT-B-PBM-C3a-ctrl,neg,99.33
PLT-B-PBM-C3a-ctrl,neg,101.58
PLT-B-PBM-C3a-ctrl,neg,98.87
PLT-B-PBM-C3a-ctrl,neg,101.67
PLT-B-PBM-C3a-ctrl,neg,102.47
PLT-B-PBM-C3a-ctrl,neg,98.32
PLT-B-PBM-C3a-ctrl,neg,98.61
PLT-B-PBM-C3a-ctrl,pos,9.56
PLT-B-PBM-C3a-ctrl,pos,8.83
PLT-B-PBM-C3a-ctrl,pos,9.62
PLT-B-PBM-C3a-ctrl,pos,11.04
PLT-B-PBM-C3a-ctrl,pos,9.16
PLT-B-PBM-C3a-ctrl,pos,11.06
PLT-B-PBM-C3a-ctrl,pos,9.65
PLT-B-PBM-C3a-ctrl,pos,11.69
PLT-B-PBM-C5a-ctrl,neg,100.53
PLT-B-PBM-C5a-ctrl,neg,98.65
PLT-B-PBM-C5a-ctrl,neg,103.98
PLT-B-PBM-C5a-ctrl,neg,100.25
PLT-B-PBM-C5a-ctrl,neg,98.58
PLT-B-PBM-C5a-ctrl,neg,99.4
PLT-B-PBM-C5a-ctrl,neg,100.18
PLT-B-PBM-C5a-ctrl,neg,100.36
PLT-B-PBM-C5a-ctrl,pos,10.35
PLT-B-PBM-C5a-ctrl,pos,10.0
PLT-B-PBM-C5a-ctrl,pos,8.9
PLT-B-PBM-C5a-ctrl,pos,9.73
PLT-B-PBM-C5a-ctrl,pos,10.49
PLT-B-PBM-C5a-ctrl,pos,9.46
PLT-B-PBM-C5a-ctrl,pos,10.03
PLT-B-PBM-TLR-ctrl,neg,102.22
PLT-B-PBM-TLR-ctrl,neg,97.96
PLT-B-PBM-TLR-ctrl,neg,100.88
PLT-B-PBM-TLR-ctrl,neg,101.99
PLT-B-PBM-TLR-ctrl,neg,99.13
PLT-B-PBM-TLR-ctrl,neg,98.42
PLT-B-PBM-TLR-ctrl,neg,101.06
PLT-B-PBM-TLR-ctrl,neg,97.04
PLT-B-PBM-TLR-ctrl,pos,9.13
PLT-B-PBM-TLR-ctrl,pos,9.47
PLT-B-PBM-TLR-ctrl,pos,10.36
PLT-B-PBM-TLR-ctrl,pos,10.18
PLT-B-PBM-TLR-ctrl,pos,10.83
PLT-B-PBM-TLR-ctrl,pos,9.26
PLT-B-PBM-TLR-ctrl,pos,9.22
PLT-B-PBM-TLR-ctrl,pos,10.42
PLT-C-PHH-Cel-ctrl,neg,98.76
PLT-C-PHH-Cel-ctrl,neg,98.74
PLT-C-PHH-Cel-ctrl,neg,101.28
PLT-C-PHH-Cel-ctrl,neg,103.5
PLT-C-PHH-Cel-ctrl,neg,95.72
PLT-C-PHH-Cel-ctrl,neg,105.6
PLT-C-PHH-Cel-ctrl,neg,100.41
PLT-C-PHH-Cel-ctrl,neg,101.16
PLT-C-PHH-Cel-ctrl,pos,9.65
PLT-C-PHH-Cel-ctrl,pos,10.0
PLT-C-PHH-Cel-ctrl,pos,10.15
PLT-C-PHH-Cel-ctrl,pos,9.16
PLT-C-PHH-Cel-ctrl,pos,9.36
PLT-C-PHH-Cel-ctrl,pos,10.95
PLT-C-PHH-Cel-ctrl,pos,8.76
PLT-C-PHH-Cel-ctrl,pos,10.35
PLT-C-PHH-LDH-ctrl,neg,103.53
PLT-C-PHH-LDH-ctrl,neg,97.88
PLT-C-PHH-LDH-ctrl,neg,97.82
PLT-C-PHH-LDH-ctrl,neg,98.88
PLT-C-PHH-LDH-ctrl,neg,100.55
PLT-C-PHH-LDH-ctrl,neg,99.58
PLT-C-PHH-LDH-ctrl,neg,99.99
PLT-C-PHH-LDH-ctrl,pos,10.27
PLT-C-PHH-LDH-ctrl,pos,9.61
PLT-C-PHH-LDH-ctrl,pos,10.71
PLT-C-PHH-LDH-ctrl,pos,9.76
PLT-C-PHH-LDH-ctrl,pos,10.29
PLT-C-PHH-LDH-ctrl,pos,10.18
PLT-C-PHH-ALT-ctrl,neg,98.57
PLT-C-PHH-ALT-ctrl,neg,96.8
PLT-C-PHH-ALT-ctrl,neg,101.72
PLT-C-PHH-ALT-ctrl,neg,100.52
PLT-C-PHH-ALT-ctrl,neg,100.28
PLT-C-PHH-ALT-ctrl,neg,98.61
PLT-C-PHH-ALT-ctrl,neg,100.16
PLT-C-PHH-ALT-ctrl,neg,101.03
PLT-C-PHH-ALT-ctrl,pos,9.79
PLT-C-PHH-ALT-ctrl,pos,10.36
PLT-C-PHH-ALT-ctrl,pos,9.36
PLT-C-PHH-ALT-ctrl,pos,10.08
PLT-C-PHH-ALT-ctrl,pos,10.91
PLT-C-PHH-ALT-ctrl,pos,10.99
PLT-C-PHH-ALT-ctrl,pos,11.06
PLT-C-PHH-ALT-ctrl,pos,10.23
PLT-C-PHH-Cas-ctrl,neg,98.15
PLT-C-PHH-Cas-ctrl,neg,101.78
PLT-C-PHH-Cas-ctrl,neg,102.42
PLT-C-PHH-Cas-ctrl,neg,103.28
PLT-C-PHH-Cas-ctrl,neg,96.82
PLT-C-PHH-Cas-ctrl,neg,97.27
PLT-C-PHH-Cas-ctrl,neg,97.13
PLT-C-PHH-Cas-ctrl,neg,102.58
PLT-C-PHH-Cas-ctrl,pos,10.33
PLT-C-PHH-Cas-ctrl,pos,10.06
PLT-C-PHH-Cas-ctrl,pos,10.18
PLT-C-PHH-Cas-ctrl,pos,9.95
PLT-C-PHH-Cas-ctrl,pos,9.1
PLT-C-PHH-Cas-ctrl,pos,9.04
PLT-C-PBM-IFN-ctrl,neg,105.0
PLT-C-PBM-IFN-ctrl,neg,98.97
PLT-C-PBM-IFN-ctrl,neg,99.3
PLT-C-PBM-IFN-ctrl,neg,97.58
PLT-C-PBM-IFN-ctrl,neg,97.64
PLT-C-PBM-IFN-ctrl,neg,101.95
PLT-C-PBM-IFN-ctrl,neg,104.54
PLT-C-PBM-IFN-ctrl,neg,98.87
PLT-C-PBM-IFN-ctrl,pos,10.28
PLT-C-PBM-IFN-ctrl,pos,10.18
PLT-C-PBM-IFN-ctrl,pos,10.8
PLT-C-PBM-IFN-ctrl,pos,11.77
PLT-C-PBM-IFN-ctrl,pos,11.22
PLT-C-PBM-IFN-ctrl,pos,9.81
PLT-C-PBM-IFN-ctrl,pos,10.42
PLT-C-PBM-IFN-ctrl,pos,10.5
PLT-C-PBM-IL6-ctrl,neg,103.1
PLT-C-PBM-IL6-ctrl,neg,97.41
PLT-C-PBM-IL6-ctrl,neg,98.5
PLT-C-PBM-IL6-ctrl,neg,102.21
PLT-C-PBM-IL6-ctrl,neg,99.46
PLT-C-PBM-IL6-ctrl,neg,99.78
PLT-C-PBM-IL6-ctrl,neg,102.15
PLT-C-PBM-IL6-ctrl,neg,98.57
PLT-C-PBM-IL6-ctrl,pos,8.83
PLT-C-PBM-IL6-ctrl,pos,8.89
PLT-C-PBM-IL6-ctrl,pos,10.47
PLT-C-PBM-IL6-ctrl,pos,10.21
PLT-C-PBM-IL6-ctrl,pos,9.45
